source,target
65367,78413
65369,69505
65372,69879
65373,74039
65373,84590
65373,89215
65383,86934
65397,92448
65398,83120
65400,97188
65404,73989
65404,89936
65405,99987
65409,73131
65415,81858
65425,69189
65425,70853
65428,98226
65431,79203
65433,92300
65435,74075
65436,72737
65437,87237
65438,67977
65438,87283
65442,81788
65446,82868
65452,74472
65452,89440
65454,73400
65459,74739
65462,86975
65464,69367
65467,85208
65471,91737
65475,84222
65490,78608
65492,66907
65492,88061
65492,98721
65497,80833
65497,87821
65500,89747
65504,94786
65510,76177
65512,66667
65516,91675
65522,67178
65529,67561
65529,92959
65531,69309
65533,74050
65538,80306
65542,75183
65544,90472
65547,75482
65555,77901
65565,70410
65565,92236
65572,85135
65572,87916
65578,92457
65579,86929
65583,71698
65594,84506
65596,86538
65597,85782
65599,84448
65600,80461
65602,94944
65603,66296
65603,97792
65604,89099
65607,81614
65607,95716
65607,95916
65610,70409
65612,98266
65626,79426
65627,81807
65627,96131
65630,93239
65633,87549
65635,73620
65635,84129
65636,66716
65637,73988
65639,87298
65644,80181
65645,79263
65645,98080
65645,98952
65648,95040
65654,83001
65655,76009
65657,76061
65658,66335
65667,71295
65668,78609
65669,88944
65672,66693
65680,91505
65680,92981
65684,94169
65686,80690
65688,97252
65689,95998
65698,96885
65703,74384
65706,84826
65708,80839
65711,94951
65713,71707
65713,87535
65715,94651
65716,90425
65721,93433
65722,74107
65725,89329
65726,70937
65727,87066
65732,77682
65739,83591
65743,70752
65743,78932
65746,73282
65748,78674
65758,88159
65759,91646
65760,75788
65771,71143
65776,90441
65776,92862
65777,69510
65784,80575
65784,94108
65794,92243
65799,94468
65800,66357
65816,71883
65822,67494
65826,87497
65826,96063
65830,66224
65835,74094
65837,66402
65849,89947
65850,81204
65857,67217
65869,83950
65869,88367
65876,67893
65883,74324
65884,82252
65892,97887
65895,83063
65904,69933
65910,72048
65912,99659
65915,66288
65915,67403
65915,81550
65915,85748
65922,96919
65925,69680
65925,76933
65931,76126
65946,91994
65948,69244
65960,69450
65966,74602
65968,73992
65971,90687
65972,66198
65972,79909
65972,81987
65975,96231
65982,83257
65982,99002
65990,80741
65996,77846
65996,99174
65998,72443
66002,74358
66005,79728
66007,90604
66012,68571
66013,93935
66017,97978
66019,68256
66019,71859
66020,70662
66025,95546
66029,88020
66032,99148
66036,76647
66037,80717
66039,82106
66044,67034
66056,66604
66056,98611
66058,69355
66058,99126
66060,71890
66065,86661
66073,70598
66073,85670
66075,96409
66076,75308
66077,74600
66077,84455
66083,86039
66084,96531
66085,75512
66086,75381
66090,95563
66096,95270
66098,76676
66102,73603
66102,81308
66103,88834
66107,91553
66107,96828
66107,99252
66119,98236
66120,94419
66138,86952
66139,67586
66144,81927
66146,98019
66149,90388
66150,80577
66153,66317
66153,76446
66153,95439
66157,70305
66159,70012
66159,90308
66163,87850
66164,84030
66166,99619
66171,79606
66171,95999
66172,75519
66175,95497
66177,89074
66178,86382
66181,96031
66184,94264
66184,96545
66187,78933
66193,78438
66193,80134
66195,89672
66198,69855
66198,89530
66199,84866
66199,84987
66202,80039
66202,84659
66204,76234
66215,93449
66218,94769
66219,78959
66219,89372
66220,66711
66224,84383
66225,84504
66229,90571
66230,97633
66230,99384
66235,95756
66242,92629
66246,69230
66248,74089
66248,88815
66248,96790
66253,85515
66253,85931
66259,93351
66262,72291
66263,90462
66265,91908
66266,81485
66272,74771
66272,85411
66275,95343
66275,95604
66276,66925
66276,73570
66276,73740
66281,69902
66289,88150
66290,73367
66291,68081
66293,97336
66294,95346
66296,80138
66300,80457
66301,90847
66302,92850
66302,98875
66313,77621
66313,93820
66314,73566
66315,69782
66315,77606
66315,83487
66316,74917
66320,86392
66320,96329
66322,85938
66331,79252
66331,98271
66337,70003
66337,97694
66345,85712
66348,78677
66348,84209
66349,69520
66349,84102
66350,77054
66353,74201
66353,85749
66354,86628
66356,71753
66356,76017
66360,70243
66366,78748
66370,76448
66373,75772
66374,90732
66376,85013
66378,80801
66379,90802
66383,80293
66399,99431
66402,79234
66410,79798
66413,92674
66415,80771
66420,70343
66422,71221
66425,86279
66427,69948
66432,69530
66433,78201
66433,86422
66440,72829
66446,75910
66447,91367
66447,91881
66451,73861
66451,83103
66455,91669
66456,71218
66458,81979
66458,88343
66461,82735
66462,67752
66465,95060
66466,95019
66466,99729
66473,73009
66475,88165
66477,72358
66477,97874
66480,74439
66486,88635
66488,69184
66489,93595
66492,97264
66494,85469
66498,99097
66501,76728
66501,81820
66504,67825
66510,88569
66512,73456
66528,78396
66528,83126
66536,71420
66542,91516
66544,71712
66545,93474
66546,68450
66546,75289
66546,75931
66548,95692
66552,93456
66552,99483
66553,72117
66556,76591
66558,81486
66560,68643
66561,73096
66562,92716
66572,88584
66573,71237
66575,95070
66576,70429
66576,93835
66585,86824
66591,94171
66602,84837
66613,70730
66615,74627
66618,92071
66630,90636
66633,76762
66635,96636
66637,81231
66640,67989
66640,99544
66646,81602
66646,89581
66656,67739
66656,69135
66658,83807
66669,72283
66669,78299
66669,92324
66671,70800
66675,76208
66677,90166
66681,92073
66682,95598
66689,74542
66691,91084
66692,97540
66694,78533
66696,78139
66707,79699
66708,66746
66711,78166
66717,69664
66723,71817
66727,68729
66728,88926
66733,79334
66743,70228
66747,68037
66747,95374
66748,78678
66751,83548
66755,66955
66763,72669
66764,93494
66769,79793
66770,90385
66771,84959
66771,96916
66782,76878
66787,76659
66788,72247
66788,87058
66788,99746
66791,67105
66792,88374
66792,94238
66798,67472
66803,79908
66804,89355
66805,76445
66808,75878
66808,84758
66811,97310
66814,71289
66814,85954
66819,72506
66821,67512
66828,77767
66831,99760
66835,99893
66836,92928
66839,71748
66840,68425
66842,95512
66847,70045
66851,73337
66851,87188
66851,99057
66856,71910
66859,86263
66863,70545
66863,83513
66878,70414
66878,70475
66878,89880
66880,75419
66883,90331
66883,97490
66885,81905
66890,86059
66893,96312
66894,93290
66895,78800
66897,71533
66898,87390
66901,76281
66907,69518
66907,71626
66907,90972
66910,94002
66910,96486
66911,69826
66912,74645
66913,83124
66921,93032
66922,70821
66924,83694
66926,77218
66926,79895
66930,94962
66932,68185
66936,96817
66939,94193
66946,81168
66947,70192
66947,81386
66948,90693
66950,73587
66951,92872
66952,89492
66956,67201
66956,81450
66956,86128
66957,94682
66962,81541
66962,89113
66962,89673
66966,71647
66983,70225
66984,72398
66987,84080
66991,80707
66992,72953
66996,90479
67001,86034
67001,92305
67011,82701
67012,91606
67022,91260
67023,99207
67027,78009
67035,70527
67045,85759
67047,69198
67048,85543
67049,69384
67050,89443
67052,69844
67061,96547
67065,92587
67068,92149
67069,84126
67070,93687
67073,68871
67073,73338
67074,83342
67078,81925
67080,95304
67083,97331
67086,74160
67087,90510
67100,72826
67101,82808
67104,91824
67108,97039
67113,92412
67118,75119
67121,89546
67141,91168
67144,86914
67145,83723
67147,82935
67151,71484
67155,89514
67168,89349
67169,70103
67174,73473
67175,72440
67176,91131
67191,95588
67193,68650
67193,76912
67193,88995
67204,93518
67205,82143
67205,98944
67207,96488
67212,67232
67213,73099
67213,83567
67215,69452
67215,99561
67219,99075
67221,67642
67223,77204
67224,78782
67232,74257
67236,80979
67244,69682
67245,85564
67252,87065
67255,71281
67268,86587
67270,97916
67278,72028
67279,81336
67279,98110
67286,97207
67287,86123
67287,90989
67288,90986
67291,73665
67297,94577
67298,78287
67302,75832
67305,71171
67306,90511
67307,84763
67312,76032
67316,75190
67318,78611
67319,93543
67319,99238
67320,83842
67324,74162
67335,77587
67336,74570
67338,91235
67338,95436
67343,68473
67347,78505
67350,89097
67356,99807
67363,79925
67363,92543
67367,68106
67367,91510
67368,68290
67368,85776
67378,91404
67380,85847
67387,79023
67390,83202
67391,75042
67395,72591
67395,73859
67395,87420
67397,98444
67398,68356
67401,69021
67412,82474
67415,84260
67418,75325
67419,98398
67420,96079
67423,82357
67436,78877
67436,91605
67441,90819
67447,76708
67447,97782
67451,98496
67458,85963
67467,77455
67467,91103
67469,77448
67479,99948
67484,96507
67487,67960
67487,92846
67488,71921
67489,83025
67489,97609
67491,78001
67491,82781
67491,89239
67498,78649
67499,89677
67501,72142
67501,84480
67501,89442
67505,79420
67506,68471
67506,81686
67507,92328
67510,81401
67511,69380
67512,95846
67517,80178
67519,73624
67519,82024
67525,69132
67525,69827
67525,79729
67525,85001
67536,87711
67544,99300
67545,75712
67548,81558
67552,95389
67554,88208
67559,78315
67562,72657
67562,86717
67562,96773
67572,76634
67578,86783
67581,69239
67582,81177
67584,83630
67586,91307
67586,93392
67591,84996
67594,77412
67598,85435
67601,92344
67601,96797
67603,78234
67604,72222
67611,99267
67628,88598
67629,95592
67646,76336
67653,88305
67656,73556
67662,90021
67670,69032
67671,77248
67684,72633
67684,83873
67686,73159
67688,90672
67692,89151
67703,92451
67706,71474
67707,74654
67710,72263
67711,83689
67711,86082
67711,99579
67718,96821
67720,84479
67722,68856
67722,73945
67722,75609
67723,95139
67734,76713
67736,85238
67737,71962
67739,70863
67756,90044
67760,74393
67761,93918
67768,98425
67772,97565
67774,91161
67775,95837
67783,80600
67784,75987
67788,70619
67796,68174
67796,69877
67799,87653
67801,85922
67803,69559
67803,76292
67807,78454
67809,95440
67810,77429
67810,90623
67813,77010
67814,90164
67818,73788
67820,81281
67821,77964
67824,78672
67824,98452
67833,98258
67842,94011
67844,71531
67844,91463
67850,74587
67850,81912
67860,85488
67861,86548
67875,96316
67876,71125
67876,74062
67876,77282
67882,74379
67884,73910
67885,82467
67900,81379
67907,69308
67912,68631
67912,81621
67912,83930
67916,97532
67917,78430
67918,81562
67921,96600
67925,86091
67928,81399
67935,80558
67936,83163
67937,75871
67943,86546
67944,80825
67946,68050
67946,77907
67946,91817
67946,96108
67947,84620
67949,69263
67949,82286
67963,81404
67966,69821
67966,80780
67981,71202
67984,93109
67990,85189
67991,83320
67992,72600
67996,80637
67997,93416
68002,80174
68006,89129
68007,86375
68009,89154
68014,98928
68021,78483
68022,76376
68029,80189
68031,79683
68031,83150
68033,86504
68043,71867
68047,69475
68053,74274
68053,84634
68053,93478
68053,95942
68064,71513
68066,95482
68073,90567
68074,91147
68084,68181
68084,78666
68089,82955
68090,88297
68091,88742
68096,90036
68104,71821
68105,73360
68105,74249
68107,87098
68119,83241
68137,79855
68139,74755
68139,92734
68143,95537
68146,73396
68151,93218
68152,97871
68153,68976
68160,87089
68166,82167
68167,77051
68167,78346
68181,72565
68181,74510
68183,80217
68194,80329
68201,93736
68202,71150
68202,71517
68213,90378
68215,99941
68217,70247
68217,88717
68218,85286
68224,70230
68235,99474
68237,94979
68240,96523
68241,92792
68241,95752
68246,89875
68248,80020
68250,72412
68250,98157
68251,93093
68251,93894
68253,93484
68254,73576
68254,76029
68261,98275
68263,99737
68274,84296
68275,89608
68276,83962
68289,82725
68296,74205
68298,85377
68299,76576
68300,96030
68301,72084
68303,84386
68309,74206
68315,76333
68315,81318
68317,87604
68319,90801
68320,91954
68320,93146
68321,70111
68333,85645
68333,99449
68336,71446
68336,96624
68339,80325
68344,77774
68344,82541
68348,73707
68349,79247
68349,99486
68351,84427
68352,72518
68352,92555
68354,85565
68355,87091
68356,80058
68359,73776
68360,90395
68364,73998
68364,74253
68364,83936
68366,80783
68366,86406
68370,92902
68373,91340
68381,98883
68383,68594
68384,68694
68386,84447
68387,94667
68390,78072
68391,98793
68401,91785
68401,93164
68402,84227
68412,77516
68412,87494
68414,89856
68420,82088
68425,85197
68426,79854
68430,75673
68430,84761
68437,75726
68440,72203
68442,74117
68444,86354
68445,80169
68446,76836
68451,83385
68455,87120
68458,93669
68461,73591
68465,97835
68475,87970
68476,72955
68483,97867
68489,72811
68490,90389
68492,89589
68496,79769
68496,84161
68497,69294
68500,97617
68510,86229
68511,97421
68512,94226
68515,72800
68518,93253
68521,83435
68522,85039
68525,81008
68528,70277
68530,98188
68531,82449
68536,93252
68536,98033
68537,99669
68538,77638
68540,69757
68546,94731
68548,80172
68554,73493
68556,71312
68556,90241
68562,81758
68564,93583
68566,76115
68568,80255
68572,70657
68572,97588
68576,70471
68576,84746
68584,79521
68589,82307
68593,85297
68598,82759
68600,74810
68602,89627
68606,70286
68609,74692
68618,90593
68618,92138
68623,88977
68626,95064
68636,70080
68639,77809
68639,98194
68646,96162
68650,95462
68650,99493
68651,76180
68655,72400
68661,93284
68664,92289
68665,94941
68666,74446
68668,78794
68675,73255
68677,70895
68685,71271
68695,71966
68696,70368
68699,81576
68700,83458
68706,90966
68708,82893
68709,95228
68717,68801
68720,86311
68722,81462
68724,75501
68724,94558
68743,99846
68744,93120
68754,80782
68757,75702
68766,97592
68768,75540
68769,70832
68772,74872
68772,97764
68775,76452
68779,99183
68780,83794
68781,72075
68782,76505
68785,78714
68785,83023
68786,86274
68787,98537
68795,68886
68796,92430
68798,72645
68801,81923
68803,82958
68806,81797
68806,82540
68813,95022
68817,86391
68823,90740
68823,97323
68825,69732
68827,92150
68834,69060
68838,81483
68839,72870
68848,95700
68849,93292
68858,79795
68862,97751
68864,86512
68864,87357
68864,97566
68867,86924
68868,78275
68874,89700
68876,71021
68877,95896
68880,97637
68881,98984
68887,84584
68889,75659
68897,76335
68897,91419
68904,71632
68904,91969
68909,95027
68909,96123
68917,97520
68923,78767
68927,71368
68927,88290
68936,69813
68936,74657
68937,90560
68940,70885
68943,87419
68945,92520
68949,86694
68949,90524
68950,74866
68951,75285
68956,72464
68956,77207
68959,82609
68959,86048
68960,71579
68963,78984
68963,80085
68963,95572
68965,75602
68968,87462
68970,69977
68973,84340
68980,89924
68981,71381
68981,88434
68993,71600
68993,85273
68998,78604
68998,80667
69009,78043
69009,84212
69011,78703
69011,97660
69014,87614
69019,86721
69026,71552
69028,94173
69034,98191
69046,78071
69046,91353
69048,88323
69049,78302
69049,90788
69065,81476
69065,99968
69066,69797
69066,93944
69067,71963
69071,98995
69078,95079
69081,84272
69084,79624
69089,98861
69090,85256
69101,88888
69110,96125
69111,69569
69112,80633
69115,72705
69115,84535
69117,96724
69118,91600
69119,70884
69123,93884
69126,69644
69137,88195
69138,74979
69141,83228
69145,73741
69147,73405
69148,98884
69152,69304
69159,75422
69163,93345
69172,73248
69172,81468
69172,82849
69176,98268
69177,95269
69190,87666
69194,70925
69197,91274
69205,74313
69217,69760
69219,91949
69228,80614
69242,77822
69244,75633
69244,88693
69244,98703
69245,96229
69246,87996
69247,75869
69250,75271
69253,88838
69255,70996
69255,71169
69255,79366
69256,84266
69257,72326
69266,94095
69276,76914
69282,94274
69284,69741
69284,89061
69285,71520
69285,82327
69285,83393
69285,84366
69294,92474
69297,72650
69305,78928
69305,79166
69306,74382
69307,92730
69310,85633
69311,89212
69312,89831
69322,95978
69324,73510
69329,85376
69335,87664
69336,94928
69338,92292
69345,86849
69354,89507
69355,82866
69355,94925
69358,73126
69361,98518
69362,90125
69364,74180
69364,78402
69364,89258
69366,98757
69377,92100
69381,85009
69381,92948
69383,72965
69385,73495
69390,95722
69393,98868
69394,73909
69397,75302
69398,95736
69401,77097
69403,72127
69407,73157
69410,81165
69411,71505
69411,89911
69413,80770
69413,85578
69440,72223
69440,99175
69445,86916
69446,80863
69450,84309
69453,73522
69453,78059
69457,92986
69474,79946
69474,91822
69479,71054
69479,78655
69480,78367
69482,77544
69483,72903
69488,92861
69490,80274
69491,95023
69505,70988
69505,78370
69507,77887
69507,81079
69510,73486
69510,78630
69512,82030
69518,81083
69537,89289
69537,99217
69541,83620
69543,88057
69545,72238
69545,81428
69546,82410
69547,92814
69558,97297
69560,90541
69560,91621
69564,92003
69577,92983
69581,77086
69582,73019
69583,96428
69584,75125
69593,81053
69593,82592
69597,86516
69600,82032
69607,72798
69607,85763
69609,86769
69609,88051
69609,94771
69611,91297
69613,81513
69615,97173
69617,96513
69625,89232
69642,73464
69644,87657
69650,95138
69651,72952
69660,86449
69662,78066
69663,84314
69666,82131
69676,78838
69676,81146
69683,73792
69685,94359
69689,81446
69689,85357
69694,99713
69696,80724
69699,82716
69705,76111
69707,82774
69708,82033
69709,90744
69714,74005
69718,70616
69733,99348
69747,84500
69748,73065
69748,97084
69754,90654
69759,78079
69759,94877
69761,78817
69762,79412
69765,88805
69767,74793
69776,73540
69778,75639
69799,71886
69806,71211
69806,76679
69810,86489
69811,80068
69812,81996
69817,82648
69818,84288
69819,77531
69820,83237
69825,87683
69827,73213
69828,92494
69829,74294
69829,98605
69830,93419
69831,92805
69835,88196
69837,81762
69846,75345
69846,83494
69862,88032
69867,93110
69877,79863
69884,91422
69885,95003
69888,92724
69890,74842
69890,93558
69891,91400
69892,75179
69895,80928
69895,90186
69896,79061
69899,76730
69902,90451
69902,96482
69906,96641
69908,70062
69909,92109
69918,75979
69926,93819
69927,74136
69935,73963
69936,83529
69943,90280
69943,94091
69946,88025
69948,77746
69952,77327
69958,98142
69960,77026
69965,85166
69969,95205
69971,87151
69972,89988
69972,89992
69981,73241
69983,79639
69985,77439
69991,73275
69991,88998
69994,81120
69995,73578
69999,73353
69999,77384
70006,89792
70014,84069
70019,73680
70019,99583
70020,87436
70022,87086
70022,87655
70022,94997
70025,72011
70025,91097
70027,73219
70032,84232
70033,76685
70033,83002
70034,83441
70034,85955
70034,94512
70038,90298
70044,81094
70046,85982
70058,97212
70068,85201
70072,92495
70073,77858
70074,81523
70075,89597
70084,85126
70084,88894
70084,96806
70090,73938
70093,87517
70093,91756
70094,93561
70097,76105
70105,92911
70109,75588
70111,70353
70111,99596
70114,71418
70117,84019
70120,70736
70126,99730
70129,79862
70129,98276
70135,96857
70137,98629
70138,81140
70138,98846
70140,72561
70142,90793
70143,78534
70143,85119
70145,97919
70145,98093
70153,92151
70168,95103
70169,98682
70173,80800
70180,74737
70181,99818
70184,73549
70184,88460
70188,83419
70193,94985
70195,79051
70202,92525
70204,87014
70211,87538
70215,70408
70224,74375
70233,88528
70235,73907
70250,94202
70250,97240
70251,97053
70268,73702
70273,86956
70274,70793
70274,95659
70292,96007
70296,84605
70305,76769
70307,92829
70308,76787
70311,93727
70313,83941
70316,83519
70324,80735
70324,88687
70325,91619
70326,83783
70333,77496
70341,88282
70343,76241
70347,71097
70347,87060
70347,87772
70347,95125
70349,90968
70350,99437
70353,71398
70354,81088
70355,90852
70359,71121
70363,77408
70365,79375
70370,84219
70371,99794
70381,86593
70382,93839
70393,90200
70393,95329
70398,84393
70401,92098
70402,76529
70404,89890
70405,85689
70406,92453
70412,87142
70418,87189
70418,93281
70418,98332
70418,99689
70421,94300
70422,87716
70430,74316
70433,79335
70433,84483
70440,96199
70443,77399
70444,71956
70447,84387
70448,74333
70454,70941
70454,94454
70455,97418
70460,75649
70462,84747
70465,84007
70466,99052
70470,76926
70475,82085
70476,93776
70477,84017
70483,95848
70484,88080
70488,99877
70489,90689
70498,79498
70501,75416
70501,91788
70508,75809
70508,82940
70512,89652
70515,94623
70517,96180
70520,78540
70521,80364
70521,89986
70524,97934
70525,88243
70528,76497
70534,77236
70545,82534
70547,71657
70548,92270
70550,92329
70554,79109
70558,89045
70561,85281
70572,86904
70582,89050
70583,79826
70589,80611
70592,89827
70603,71716
70603,91525
70603,99551
70605,94260
70608,90234
70610,93462
70622,74376
70627,73915
70628,94403
70630,90023
70632,71361
70633,91255
70637,71538
70638,86675
70641,81718
70645,97988
70647,72979
70651,79778
70652,92041
70659,84647
70669,92350
70669,99826
70672,97162
70685,92955
70687,73987
70692,85153
70693,87947
70705,96347
70712,85799
70715,80582
70718,71732
70740,97194
70751,86906
70755,85151
70757,90868
70762,91835
70765,78659
70765,90639
70772,98881
70773,80933
70778,91123
70779,88657
70780,75905
70782,86684
70784,85814
70786,92001
70786,92190
70789,96736
70795,73926
70796,76337
70800,79085
70802,76122
70815,95415
70817,71767
70821,74619
70823,98909
70825,75977
70834,80170
70834,80576
70842,81322
70845,82743
70851,73501
70858,71785
70859,79923
70861,74266
70862,84719
70863,88368
70865,91277
70867,72913
70875,80552
70891,93414
70896,71200
70898,99647
70905,72322
70906,85369
70907,89537
70910,71620
70910,72381
70910,93181
70912,77093
70914,71725
70914,84173
70915,83358
70919,80435
70923,75623
70926,75963
70927,79336
70927,96410
70928,78452
70938,88571
70940,79960
70942,94972
70943,84797
70943,92868
70960,87829
70964,87061
70974,77394
70981,87418
70981,89828
70987,80878
70988,95349
70989,94846
70991,93274
70996,95441
70997,77906
71004,85037
71004,97681
71009,97054
71017,82222
71021,76854
71028,77770
71029,73829
71029,88523
71030,84965
71032,88499
71036,92802
71038,92771
71039,71671
71041,81801
71047,78002
71049,89018
71053,93370
71057,89423
71058,81217
71059,85655
71060,78453
71061,95341
71065,74967
71070,81673
71072,77726
71072,83653
71075,95165
71082,78993
71082,92359
71085,89837
71088,79628
71096,79776
71097,74998
71099,87582
71100,97826
71103,78601
71107,87417
71111,87571
71112,82876
71112,83109
71112,88962
71112,89755
71112,98094
71118,90928
71121,88252
71123,82016
71127,79277
71128,75944
71132,80313
71138,84639
71150,72454
71153,97569
71158,79264
71159,84976
71160,79451
71164,84230
71164,94001
71167,81044
71177,95002
71182,94683
71190,85323
71194,88089
71195,94645
71199,77676
71205,91610
71214,76475
71224,87771
71225,87756
71229,76778
71247,79190
71247,84541
71248,81291
71251,97257
71255,93634
71262,90969
71264,90421
71265,95773
71266,98066
71278,85109
71283,83208
71286,75789
71290,86716
71291,89742
71291,92411
71293,92207
71296,71307
71298,73036
71299,76990
71301,77519
71301,94994
71302,99004
71308,83663
71309,94604
71322,81901
71323,82183
71323,82683
71323,83940
71324,90883
71330,90725
71333,83670
71334,75570
71334,87828
71342,75749
71344,79638
71346,83559
71347,81045
71353,79702
71357,96704
71362,71423
71369,77594
71370,71907
71371,73477
71371,78653
71379,92281
71382,94893
71393,93536
71394,83115
71403,94564
71404,71539
71404,76373
71409,91413
71412,89046
71425,72164
71430,92856
71431,72622
71435,75953
71439,90427
71447,84385
71448,77473
71450,98738
71454,76024
71460,78404
71464,91947
71466,85575
71468,89288
71468,93969
71473,97744
71483,95858
71484,76408
71490,91889
71505,98487
71507,73742
71507,87022
71512,76044
71516,95146
71518,84587
71521,75598
71523,73008
71523,91705
71524,72850
71524,86841
71527,82238
71532,74663
71532,76820
71535,72585
71550,74957
71555,76671
71561,93401
71576,87958
71578,83157
71579,72755
71579,91140
71579,91996
71581,85190
71593,78182
71598,80599
71602,95936
71607,94056
71621,87180
71622,79116
71634,74009
71640,98906
71644,95204
71649,86622
71661,99354
71663,89049
71668,78382
71669,98736
71675,80921
71675,87815
71677,83418
71679,89259
71679,95258
71687,72590
71696,98889
71696,99184
71697,74498
71701,90322
71705,86287
71712,95599
71716,87461
71717,86300
71723,73127
71731,72855
71733,92080
71734,96120
71735,98556
71737,86963
71740,72900
71746,85100
71748,93701
71751,78638
71756,73150
71760,92360
71763,81819
71769,93270
71769,95561
71770,85345
71772,74653
71775,85901
71786,89520
71787,88395
71790,99390
71792,77673
71792,88792
71796,94973
71797,84863
71805,81128
71805,98587
71810,74425
71812,74659
71812,97604
71818,87953
71820,79732
71823,87713
71827,88807
71827,93732
71830,99510
71830,99590
71831,88649
71839,72725
71850,74758
71860,96909
71870,96045
71873,94613
71877,87009
71878,88929
71878,93257
71882,84367
71888,73800
71888,96467
71897,73047
71901,76315
71921,87835
71930,84315
71933,87407
71939,81127
71945,81847
71948,75548
71954,79198
71954,87762
71954,93498
71962,72580
71962,75218
71965,75957
71965,85580
71967,78202
71975,91425
71977,93160
71981,74163
71982,88890
71990,94974
71999,83234
71999,84986
71999,97049
72004,95278
72006,84077
72017,81860
72028,80553
72039,93113
72041,96107
72044,75624
72051,76199
72056,81092
72066,78374
72070,97537
72075,87484
72081,80931
72093,75997
72093,99712
72096,75161
72103,79966
72104,79708
72117,80688
72120,78323
72127,73885
72127,74981
72133,97387
72140,92326
72141,92450
72142,85941
72159,76759
72159,90093
72161,77574
72167,73345
72167,99608
72174,82700
72174,89105
72175,90730
72177,76896
72178,72549
72178,75316
72178,89565
72186,97052
72189,88831
72193,73811
72200,94474
72201,90751
72204,77150
72205,85289
72206,85685
72206,99580
72218,76063
72227,74860
72228,75648
72230,88373
72230,88825
72230,96659
72242,83135
72245,86004
72247,85485
72250,82720
72256,77135
72258,78204
72260,74277
72262,88266
72265,83515
72267,93214
72271,82321
72273,88755
72277,86767
72278,79284
72290,91348
72292,75700
72302,80968
72308,82302
72308,98421
72312,89095
72314,95115
72315,77296
72316,81138
72318,90955
72321,89087
72324,96274
72329,85096
72330,85666
72333,78015
72335,95068
72339,86440
72341,74787
72341,88158
72346,99643
72347,82489
72351,80314
72365,81141
72376,81706
72381,82308
72382,96923
72387,90261
72387,90950
72388,77730
72388,89900
72389,90382
72394,78419
72396,72618
72398,80716
72398,88634
72400,75740
72403,73324
72406,94491
72412,80608
72412,87922
72419,82056
72430,89272
72431,78667
72437,95214
72440,83079
72441,88276
72446,93535
72454,85750
72455,80440
72469,95327
72475,98859
72478,74440
72486,73442
72500,93947
72507,94525
72510,86251
72512,83071
72514,88202
72514,89230
72516,73914
72517,84424
72519,94473
72528,92286
72529,96864
72530,84018
72532,81836
72536,74143
72541,95873
72541,98457
72541,99834
72544,74261
72544,95619
72545,88691
72549,99281
72551,75613
72551,77656
72552,97015
72553,85766
72565,92220
72569,85620
72569,87331
72580,93228
72586,90060
72589,81041
72593,83898
72594,80436
72594,94048
72596,88462
72597,86972
72602,75760
72604,85724
72609,77894
72610,82896
72623,90463
72626,72718
72627,74767
72628,98383
72634,74508
72634,76978
72636,97512
72643,78927
72643,92568
72644,99364
72646,77485
72647,80200
72650,72682
72660,98603
72666,78937
72667,72727
72667,97131
72674,78943
72685,75614
72687,80260
72696,82077
72697,93169
72700,91872
72705,77247
72713,79440
72727,89532
72730,89609
72741,75978
72754,82104
72754,86515
72776,83328
72776,84537
72790,92158
72794,82188
72795,84516
72803,97666
72809,84216
72809,85945
72810,87023
72824,76867
72826,90419
72829,82079
72835,97395
72837,81572
72845,88736
72851,73074
72859,93035
72871,93782
72877,79701
72877,89343
72888,82766
72893,87637
72896,91917
72899,88850
72904,86921
72910,77509
72912,80018
72912,93557
72917,74286
72917,79003
72920,87384
72921,94980
72922,77698
72929,88108
72931,87559
72931,93331
72934,88546
72935,82729
72935,84688
72939,74477
72944,80572
72951,94461
72953,89771
72955,94913
72958,73136
72958,88793
72958,90051
72958,97121
72961,78044
72961,91944
72961,95872
72963,93533
72971,82439
72972,74238
72973,79485
72982,79547
72983,87695
72983,87751
72989,74157
72989,79389
72990,77179
72996,97376
72998,78951
72998,83094
73001,82244
73014,78687
73016,73722
73032,82481
73033,95536
73035,89667
73036,97363
73038,87681
73040,90154
73043,75684
73043,77913
73044,74931
73048,75371
73048,79184
73055,88557
73063,98620
73074,85806
73076,89600
73077,86405
73077,99802
73101,74714
73108,77922
73109,82687
73114,96975
73119,84792
73119,89277
73121,77177
73122,99087
73124,82257
73128,77851
73128,80157
73131,73886
73133,84900
73138,97413
73139,83606
73140,83511
73143,76599
73147,93412
73154,97263
73158,91777
73164,79088
73172,95390
73179,86390
73184,75320
73189,73902
73189,78686
73195,78956
73205,78805
73206,92781
73210,94308
73219,84621
73224,94327
73227,87042
73228,79137
73228,82081
73230,80289
73236,81496
73239,88359
73246,96204
73248,82966
73257,96971
73258,95622
73262,75305
73265,74529
73269,92901
73281,80620
73281,82873
73285,79858
73288,80859
73302,74069
73303,88004
73304,76726
73310,84306
73310,84574
73310,92037
73312,73701
73314,95654
73320,81748
73323,92104
73325,73759
73326,95711
73329,77147
73329,78431
73330,87402
73331,86182
73335,74334
73336,88601
73343,92045
73345,76434
73349,78495
73350,77201
73353,76379
73360,82212
73361,92505
73372,79957
73377,90545
73380,75903
73383,78325
73388,84536
73390,77592
73399,75269
73400,91460
73402,79309
73412,81042
73412,89176
73412,97246
73413,73692
73413,77993
